date,tx_count,value_mn_mxn,fx_rate,avg_ticket_mxn
2025-01-30,16441476.0,1412583.66,20.4497,85915.86667766325
2025-01-31,21153850.0,1639513.43,20.6068,77504.25714468052
2025-02-04,53208620.0,1663246.87,20.4268,31258.974015864347
2025-02-05,13565694.0,1223819.36,20.6363,90214.28317637122
2025-02-06,13730718.0,1204174.27,20.5125,87699.29365674833
2025-02-07,16240208.0,1230766.29,20.5512,75785.13095398778
2025-02-10,35969392.0,1326219.75,20.6693,36870.785861490236
2025-02-11,12763640.0,1115681.91,20.568,87410.95095129602
2025-02-12,12681279.0,1102411.04,20.4917,86932.16512309208
2025-02-13,14761892.0,1232313.74,20.4978,83479.39004024687
2025-02-14,21700565.0,1506417.75,20.3082,69418.36537435776
2025-02-17,44372094.0,1066724.49,20.283,24040.436090304866
2025-02-18,13507936.0,1274372.2,20.2617,94342.48133837768
2025-02-19,12145519.0,1148105.67,20.4208,94529.1568026035
2025-02-20,13167384.0,1297172.14,20.3733,98514.03589353815
2025-02-21,15839432.0,1339858.58,20.3448,84590.06484575963
2025-02-24,35215678.0,1329468.71,20.464,37752.182706804626
2025-02-25,12946084.0,1171444.9,20.4683,90486.42817395592
2025-02-26,13293588.0,1164179.99,20.4277,87574.55022677098
2025-02-27,16001906.0,1423162.71,20.4722,88937.07474597088
2025-02-28,22238551.0,1691142.31,20.508,76045.52607766577
2025-03-03,47316987.0,1526213.94,20.4333,32255.095617140625
2025-03-04,14503659.0,1145401.69,20.8518,78973.29149837293
2025-03-05,13292492.0,1231241.95,20.3893,92626.87162046063
2025-03-06,13999803.0,1248651.63,20.2777,89190.65718281893
2025-03-07,16639958.0,1280901.2,20.283,76977.42987091675
2025-03-10,36680519.0,1315546.46,20.2922,35864.99035087263
2025-03-11,12875680.0,1195041.32,20.3388,92813.84128838243
2025-03-12,12841226.0,1181476.95,20.1828,92006.55373560126
2025-03-13,14883883.0,1337729.29,20.0848,89877.70798789537
2025-03-14,21996998.0,1463945.76,19.8693,66552.07042342778
2025-03-18,55094449.0,1780477.24,19.9845,32316.817253222733
2025-03-19,13224030.0,1469964.88,20.0553,111158.61654881304
2025-03-20,13873473.0,1374427.48,20.1345,99068.73931278779
2025-03-21,16638089.0,1295616.16,20.2163,77870.49101612571
2025-03-24,36037915.0,1539618.77,20.1123,42722.193278939696
2025-03-25,13012035.0,1412526.44,20.0762,108555.38276680012
2025-03-26,13457173.0,1415428.73,20.0963,105180.24327992217
2025-03-27,13368740.0,1349349.33,20.3182,100933.1717125174
2025-03-28,20074910.0,1442603.21,20.4003,71861.0051053778
2025-03-31,45833306.0,1950294.36,20.438,42551.90232186175
2025-04-01,18433856.0,1402754.8,20.3587,76096.65606588226
2025-04-02,14807632.0,1246669.5,20.4568,84191.01041949178
2025-04-03,14961973.0,1340027.1,19.9708,89562.19209859555
2025-04-04,17661090.0,1268878.66,20.501,71845.9993126132
2025-04-07,37947714.0,1365086.17,20.6947,35972.81696599695
2025-04-08,13095604.0,1187121.1,20.6867,90650.35106437244
2025-04-09,12948558.0,1215906.24,20.7653,93902.82995218463
2025-04-10,14693599.0,1335330.99,20.492,90878.41515206723
2025-04-11,18555307.0,1343271.76,20.3363,72392.86097502995
2025-04-14,40142684.0,1447469.35,20.1025,36058.110862741516
2025-04-15,19912921.0,1194023.63,20.0213,59962.254156484625
2025-04-16,20385910.0,1383835.23,19.9737,67881.94542210772
2025-04-21,55240090.0,1572938.23,19.6718,28474.577612020545
2025-04-22,13185007.0,1258614.37,19.5688,95457.99786075199
2025-04-23,12740724.0,1165797.55,19.6278,91501.67211847616
2025-04-24,13499214.0,1267433.94,19.5825,93889.46200867694
2025-04-25,16915767.0,1267606.23,19.5478,74936.37326643243
2025-04-28,38382917.0,1410364.75,19.5723,36744.59525835413
2025-04-29,16529840.0,1241976.74,19.5868,75135.43627766513
2025-04-30,21445340.0,1764342.71,19.6095,82271.61285388807
2025-05-02,36060800.0,1505276.14,19.657,41742.727282811255
2025-05-05,40373104.0,1481884.42,19.6365,36704.74333605858
2025-05-06,14467609.0,1118143.12,19.6785,77285.96480593304
2025-05-07,13837663.0,1183965.98,19.588,85561.12256816776
2025-05-08,14673314.0,1313523.01,19.5642,89517.81513024257
2025-05-09,18584083.0,1264935.27,19.4912,68065.51983221341
2025-05-12,38974310.0,1384080.25,19.6162,35512.62998626531
2025-05-13,14660348.0,1233821.64,19.4373,84160.46058388245
2025-05-14,16359888.0,1239247.96,19.363,75749.17138797039
2025-05-15,20948442.0,1381675.17,19.478,65955.98708486292
2025-05-16,21954168.0,1414932.19,19.5147,64449.36515016192
2025-05-19,41550721.0,1471672.26,19.3723,35418.693697276634
2025-05-20,14256065.0,1383330.36,19.2648,97034.51548516368
2025-05-21,13736862.0,1200919.7,19.3198,87423.14656724368
2025-05-22,14222655.0,1334607.91,19.3227,93836.76324849334
2025-05-23,17612310.0,1431916.21,19.2748,81302.0103552572
2025-05-26,38499744.0,1011382.47,19.2188,26269.849222893536
2025-05-27,13894539.0,1322525.47,19.2338,95183.11258833416
2025-05-28,14482515.0,1377681.58,19.4,95127.23308071838
2025-05-29,16540039.0,1311018.74,19.328,79263.34031014075
2025-05-30,24118885.0,1737897.37,19.3858,72055.46068982873
2025-06-02,49384076.0,1488873.22,19.2338,30148.85243575277
2025-06-03,15426828.0,1199697.76,19.2638,77766.9758164154
2025-06-04,14474990.0,1078009.04,19.1932,74473.90568145471
2025-06-05,15107567.0,1182729.27,19.17,78287.20997894631
2025-06-06,17901875.0,1223225.15,19.1317,68329.44314492197
2025-06-09,38843247.0,1385373.65,19.0595,35665.75291710294
2025-06-10,14189491.0,1114725.28,19.0518,78559.92015499358
2025-06-11,13570106.0,1169300.97,18.879,86167.41608355896
2025-06-12,15112518.0,1218228.95,18.9068,80610.5871966538
2025-06-13,22606086.0,1331727.91,18.9302,58910.14968270049
2025-06-16,48000701.0,1407476.81,18.9083,29322.005318214
2025-06-17,15526990.0,1284559.9,18.9872,82730.7739619849
2025-06-18,14265005.0,1402262.49,19.0047,98300.87616513278
2025-06-19,14479218.0,821554.82,19.0898,56740.27561433221
2025-06-20,17123119.0,1331888.31,19.1458,77783.04349809168
2025-06-23,38407656.0,1371832.0,19.1527,35717.67045611948
2025-06-24,13418356.0,1236464.15,19.0267,92147.21609711353
2025-06-25,13439103.0,1273856.88,18.9203,94787.34406604369
2025-06-26,15120461.0,1424489.69,18.8928,94209.40869461586
2025-06-27,19725098.0,1640435.15,18.8483,83164.8669121948
2025-06-30,48910683.0,1929627.48,18.8332,39452.065717422105
2025-07-01,20317011.0,1405045.03,18.765,69156.08944642497
2025-07-02,16258292.0,1191651.69,18.754,73295.01093964852
2025-07-03,15889639.0,1289887.08,18.6652,81177.87194536012
2025-07-04,18474792.0,810553.61,18.6327,43873.49042955396
2025-07-07,39911775.0,1285984.22,18.6698,32220.6722201656
2025-07-08,14112167.0,1214238.48,18.714,86041.95797853016
2025-07-09,13056720.0,1070584.22,18.5733,81994.88232879314
2025-07-10,14768766.0,1215704.59,18.6267,82315.92199375357
2025-07-11,18105639.0,1361589.98,18.6595,75202.53662408711
2025-07-14,42420536.0,1283552.04,18.751,30257.798722769556
2025-07-15,20858121.0,1220160.17,18.8397,58498.086668497126
2025-07-16,18644809.0,1224329.41,18.7178,65665.96686509365
2025-07-17,16370281.0,1396029.71,18.7685,85278.29852157089
2025-07-18,18597281.0,1215502.83,18.72,65359.16890216371
2025-07-21,40101012.0,1356861.2,18.6455,33836.08373773709
2025-07-22,13794643.0,1109061.79,18.6212,80398.0059505708
2025-07-23,12983023.0,1233580.26,18.5735,95014.87134390812
2025-07-24,13989239.0,1162899.24,18.5538,83128.12726982504
2025-07-25,17615297.0,1308845.06,18.557,74301.61750891853
2025-07-28,39412514.0,1345364.32,18.7267,34135.460630600726
2025-07-29,15015074.0,1093622.81,18.7642,72834.99302101342
2025-07-30,17485563.0,1213784.09,18.796,69416.3573686475
2025-07-31,20957236.0,1599062.02,18.7963,76301.18876363276
